date,client_id,amount,type,category
2024-07-10,C070,4034.74,income,Service
2024-07-05,C078,341.12,income,Partial
2024-07-09,C078,511.68,income,UNKNOWN_ERROR
2024-08-14,C082,3377.37,income,Service
2024-07-11,C083,7496.7,income,Service
2024-07-24,C084,6729.48,income,UNKNOWN_ERROR
2024-07-26,C090,10112.65,income,Service
2024-07-20,C095,16279.01,income,Service
2024-07-21,C096,9336.67,income,Service
2024-08-01,SELF,1200.0,expense,Rent
2024-09-13,C001,4800.51,income,Service
2024-08-15,C002,583.76,income,Service
2024-09-15,C004,8988.13,income,Service
2024-09-04,C005,6339.9,income,Service
2024-09-10,C006,10456.17,income,Service
2024-08-10,,1469.15,income,Service
2024-08-04,C008,8664.59,income,Service
2024-08-24,C009,10771.22,income,Service
2024-08-13,C010,6272.45,income,Service
2024-08-22,C011,2060.81,income,Partial
2024-08-26,C011,3091.22,income,Partial
2024-08-18,C013,1912.17,income,Service
2024-09-07,C014,6466.05,income,Service
2024-08-31,C015,2596.16,income,Service
2024-08-20,C020,2099.05,income,Service
2024-08-21,C027,1579.69,income,Partial
2024-08-25,C027,2369.54,income,Partial
2024-09-15,C029,5105.7,income,Service
2024-09-03,C030,7024.31,income,Service
2024-09-03,C030,7024.31,income,Service
2024-09-05,C031,1515.92,income,Service
2024-08-25,C034,4237.15,income,Service
2024-08-23,C035,9004.7,income,UNKNOWN_ERROR
2024-08-18,C037,5036.36,income,Service
2024-08-23,,13039.12,income,Service
2024-08-22,C039,3853.42,income,Partial
2024-08-26,C039,5780.13,income,Partial
2024-08-29,C041,9886.04,income,Service
2024-09-05,C043,5932.57,income,Service
2024-08-07,C046,8182.87,income,Service
2024-08-18,C047,1312.54,income,UNKNOWN_ERROR
2024-09-04,C050,757.74,income,Service
2024-08-11,C054,7494.96,income,Service
2024-08-11,C059,4503.09,income,Service
2024-09-05,C061,3317.8,income,Service
2024-08-17,C065,198.49,income,Partial
2024-08-21,C065,297.74,income,Partial
2024-08-02,C068,9627.96,income,Service
2024-09-08,C070,11967.86,income,Service
2024-08-17,C074,3496.05,income,UNKNOWN_ERROR
2024-08-21,C074,5244.07,income,Partial
2024-09-15,C077,1922.62,income,UNKNOWN_ERROR
2024-09-03,C078,769.64,income,Partial
2024-09-07,C078,1154.47,income,Partial
2024-09-08,C079,5400.66,income,Service
2024-08-14,C080,5153.97,income,Service
2024-08-18,C085,1193.07,income,UNKNOWN_ERROR
2024-09-09,C093,8193.75,income,Service
2024-09-01,C096,4540.29,income,Service
2024-08-15,C097,139.25,income,Partial
2024-08-19,C097,208.88,income,Partial
2024-08-08,,3322.52,income,Service
2024-09-01,SELF,1200.0,expense,Rent
2024-09-05,C001,1975.3,income,Partial
2024-09-09,C001,2962.95,income,Partial
2024-09-29,C002,577.55,income,Service
2024-10-01,C003,2243.48,income,UNKNOWN_ERROR
2024-10-14,C004,3617.2,income,Partial
2024-10-18,C004,5425.79,income,Partial
2024-09-18,C005,2392.37,income,Partial
2024-09-22,C005,3588.55,income,Partial
2024-09-28,C006,4198.28,income,UNKNOWN_ERROR
2024-10-02,C006,6297.42,income,Partial
2024-09-05,,1408.03,income,Service
2024-10-04,C008,8336.81,income,Service
2024-09-24,C009,3959.92,income,UNKNOWN_ERROR
2024-09-28,C009,5939.88,income,Partial
2024-10-03,C010,6256.14,income,Service
2024-10-12,C012,8536.43,income,UNKNOWN_ERROR
2024-09-24,C013,1749.14,income,Service
2024-10-06,C014,3550.92,income,Partial
2024-10-10,C014,5326.38,income,Partial
2024-09-14,,3540.3,income,UNKNOWN_ERROR
2024-09-12,C016,10386.3,income,Service
2024-09-05,C017,6553.95,income,Service
2024-09-23,C018,13532.46,income,Service
2024-09-21,C020,1457.74,income,Service
2024-10-12,C021,4373.09,income,Service
2024-10-07,C022,517.74,income,UNKNOWN_ERROR
2024-10-11,C022,776.61,income,Partial
2024-09-02,C023,4059.07,income,Partial
2024-09-06,C023,6088.6,income,Partial
2024-09-26,C024,8366.62,income,Service
2024-09-20,C027,6772.83,income,Service
2024-09-20,,4558.26,income,Service
2024-10-15,C033,12474.54,income,Service
2024-09-03,C034,6945.61,income,Service
2024-09-09,C035,7112.57,income,Service
2024-09-28,C036,1887.41,income,Partial
2024-10-02,,2831.12,income,Partial
2024-09-23,C038,12152.6,income,Service
2024-09-08,,3448.62,income,Partial
2024-09-12,C039,5172.93,income,Partial
2024-09-17,C040,3620.47,income,Service
2024-10-10,C041,4687.15,income,Service
2024-10-07,C043,7169.84,income,UNKNOWN_ERROR
2024-09-06,C044,11484.5,income,Service
2024-09-24,C045,878.89,income,Service
2024-09-23,C046,2166.85,income,Partial
2024-09-27,C046,3250.28,income,Partial
2024-09-28,C051,1718.68,income,Service
2024-09-27,C060,2523.58,income,Partial
2024-10-01,C060,3785.37,income,Partial
2024-09-05,C072,1498.26,income,Partial
2024-09-09,C072,2247.39,income,Partial
2024-10-11,C076,846.48,income,Service
2024-10-11,C083,4389.56,income,Partial
2024-10-15,C083,6584.34,income,Partial
2024-10-16,C084,9291.27,income,Service
2024-09-06,C086,3209.75,income,Partial
2024-09-10,C086,4814.62,income,UNKNOWN_ERROR
2024-09-10,C087,1149.85,income,Service
2024-09-12,C088,6637.84,income,Partial
2024-09-16,C088,9956.76,income,Partial
2024-10-10,C092,827.68,income,Partial
2024-10-14,C092,1241.52,income,Partial
2024-09-24,,342.29,income,Partial
2024-09-28,C097,513.43,income,Partial
2024-09-17,C099,4698.73,income,Partial
2024-09-21,C099,7048.1,income,UNKNOWN_ERROR
2024-10-01,SELF,1200.0,expense,Rent
2024-10-22,C001,4924.22,income,Service
2024-10-26,C002,582.8,income,Service
2024-10-07,C003,2270.75,income,UNKNOWN_ERROR
2024-10-27,C004,8981.9,income,Service
2024-11-14,C005,6205.03,income,UNKNOWN_ERROR
2024-10-29,C006,10080.61,income,Service
2024-10-06,C007,1357.12,income,UNKNOWN_ERROR
2024-10-06,C007,1357.12,income,Service
2024-10-18,C008,8501.1,income,Service
2024-10-21,,10405.1,income,Service
2024-10-14,C010,2457.5,income,Partial
2024-10-18,C010,3686.26,income,Partial
2024-10-10,C011,7642.36,income,Service
2024-11-12,,8792.56,income,Service
2024-11-04,C013,1348.06,income,Service
2024-11-15,C014,4744.9,income,Service
2024-10-21,C018,7237.29,income,Service
2024-10-15,C021,2803.21,income,Partial
2024-10-19,C021,4204.81,income,Partial
2024-10-31,C024,3250.35,income,Partial
2024-11-04,C024,4875.52,income,Partial
2024-11-04,,5690.84,income,Service
2024-10-02,C030,3964.17,income,Service
2024-10-29,C031,1823.59,income,Service
2024-10-07,C033,10588.95,income,Service
2024-10-08,C034,2835.18,income,Partial
2024-10-12,C034,4252.77,income,Partial
2024-10-16,C035,15885.18,income,Service
2024-11-09,C037,8856.69,income,Service
2024-10-15,C038,4614.27,income,Partial
2024-10-19,C038,6921.4,income,Partial
2024-10-03,C042,10435.01,income,Service
2024-10-04,C043,6906.28,income,UNKNOWN_ERROR
2024-10-03,C044,6433.04,income,Service
2024-10-10,C045,1550.94,income,UNKNOWN_ERROR
2024-11-06,C047,1529.5,income,Service
2024-11-04,C048,4079.03,income,Partial
2024-11-08,C048,6118.55,income,Partial
2024-11-10,C049,8937.3,income,Service
2024-11-11,,1040.57,income,UNKNOWN_ERROR
2024-10-09,C067,8299.51,income,Service
2024-10-05,C071,1180.83,income,Partial
2024-10-09,C071,1771.24,income,Partial
2024-10-05,C072,16535.44,income,Service
2024-10-26,C075,3656.41,income,UNKNOWN_ERROR
2024-11-14,C076,932.82,income,Partial
2024-11-18,C076,1399.22,income,Partial
2024-11-08,C080,4151.09,income,Service
2024-11-08,C082,17236.81,income,Service
2024-10-13,C084,3773.23,income,Service
2024-10-18,C089,3375.06,income,Partial
2024-10-22,C089,5062.59,income,Partial
2024-10-28,C090,6040.4,income,Service
2024-10-27,C091,12104.85,income,Service
2024-11-06,,16862.86,income,Service
2024-10-25,C094,16043.42,income,Service
2024-11-01,SELF,1200.0,expense,Rent
2024-12-05,C001,1938.58,income,Partial
2024-12-09,C001,2907.87,income,Partial
2024-11-14,C002,590.1,income,Service
2024-11-06,C003,939.29,income,Partial
2024-11-10,C003,1408.94,income,Partial
2024-11-20,,9422.65,income,Service
2024-11-02,C005,6314.08,income,Service
2024-11-11,C006,3978.6,income,Partial
2024-11-15,C006,5967.9,income,Partial
2024-12-03,C007,1372.79,income,Service
2024-12-05,C008,3264.25,income,Partial
2024-12-09,C008,4896.37,income,Partial
2024-11-16,C009,10785.89,income,Service
2024-11-03,C010,6267.81,income,Service
2024-11-14,C011,7775.16,income,Service
2024-12-03,C017,4253.45,income,Service
2024-12-12,C018,11353.86,income,Service
2024-11-10,C020,1674.98,income,Service
2024-12-13,C021,4722.71,income,Service
2024-11-28,C030,6904.73,income,Service
2024-12-02,C031,874.45,income,UNKNOWN_ERROR
2024-11-12,C032,2659.94,income,UNKNOWN_ERROR
2024-11-20,C033,7103.3,income,Service
2024-11-25,C034,6598.78,income,UNKNOWN_ERROR
2024-11-25,C034,6598.78,income,Service
2024-11-17,C035,10095.89,income,Service
2024-11-23,C037,10698.35,income,UNKNOWN_ERROR
2024-11-06,C038,7168.38,income,Service
2024-11-18,C039,10212.67,income,UNKNOWN_ERROR
2024-11-26,C040,3866.54,income,Service
2024-11-22,C041,3523.37,income,UNKNOWN_ERROR
2024-11-26,C041,5285.05,income,Partial
2024-11-14,C042,2337.28,income,Partial
2024-11-18,C042,3505.92,income,Partial
2024-12-07,C044,8754.9,income,Service
2024-11-28,C045,1747.52,income,Service
2024-11-29,C046,2416.35,income,Partial
2024-12-03,C046,3624.52,income,UNKNOWN_ERROR
2024-12-06,C047,421.36,income,Partial
2024-12-10,,632.05,income,UNKNOWN_ERROR
2024-12-14,C049,2813.16,income,Partial
2024-12-18,C049,4219.73,income,Partial
2024-11-24,C060,1542.65,income,Partial
2024-11-28,,2313.98,income,UNKNOWN_ERROR
2024-12-02,C065,681.21,income,Partial
2024-12-06,C065,1021.82,income,Partial
2024-12-10,C067,3221.06,income,Partial
2024-12-14,C067,4831.58,income,Partial
2024-11-24,C070,10732.4,income,Service
2024-12-02,,2141.75,income,UNKNOWN_ERROR
2024-12-06,C073,3212.63,income,Partial
2024-12-16,,2049.22,income,Service
2024-11-29,C077,2589.36,income,Service
2024-11-30,C081,7947.07,income,Service
2024-11-17,C082,10621.71,income,Service
2024-11-07,C086,3874.99,income,Service
2024-11-30,C090,10303.69,income,Service
2024-12-07,C094,17587.68,income,UNKNOWN_ERROR
2024-11-05,C095,4789.1,income,Partial
2024-11-09,C095,7183.66,income,Partial
2024-11-28,,1038.96,income,Partial
2024-12-02,C097,1558.44,income,Partial
2024-12-10,C099,2359.68,income,UNKNOWN_ERROR
2024-12-01,SELF,1200.0,expense,Rent
2024-12-17,C001,1933.72,income,Partial
2024-12-21,C001,2900.58,income,Partial
2024-12-05,C002,569.41,income,Service
2024-12-20,C005,2545.05,income,Partial
2024-12-24,C005,3817.58,income,Partial
2024-12-24,C006,10200.11,income,Service
2024-12-19,,1487.12,income,Service
2024-12-22,C008,8652.95,income,Service
2024-12-10,C009,10685.01,income,Service
2024-12-02,C010,6170.56,income,Service
2024-12-14,C011,6521.63,income,Service
2024-12-21,,723.07,income,Partial
2024-12-25,C013,1084.6,income,Partial
2024-12-16,C015,1851.28,income,Service
2024-12-21,C016,8225.55,income,Service
2024-12-18,C017,3163.8,income,Service
2024-12-07,C019,3433.51,income,Partial
2024-12-11,C019,5150.26,income,Partial
2024-12-11,C022,1595.06,income,Service
2024-12-31,C023,3680.37,income,Partial
2025-01-04,C023,5520.56,income,Partial
2024-12-08,C024,4598.26,income,Partial
2024-12-12,C024,6897.39,income,Partial
2024-12-06,C025,620.62,income,Partial
2024-12-10,C025,930.93,income,Partial
2024-12-24,C026,2820.69,income,Partial
2024-12-28,C026,4231.03,income,UNKNOWN_ERROR
2024-12-05,C027,4684.12,income,Service
2024-12-15,C028,1169.93,income,Partial
2024-12-19,C028,1754.89,income,Partial
2024-12-03,C029,8090.55,income,Service
2025-01-03,C032,2879.35,income,Service
2025-01-14,C033,4215.14,income,Partial
2025-01-18,C033,6322.71,income,Partial
2025-01-13,C036,2886.85,income,Service
2025-01-02,C037,9415.49,income,Service
2024-12-03,C040,3084.08,income,Service
2024-12-09,C041,10368.34,income,UNKNOWN_ERROR
2024-12-17,C042,10364.27,income,Service
2024-12-03,C043,3806.55,income,Service
2024-12-05,C044,6862.21,income,Service
2024-12-25,C046,6593.7,income,Service
2024-12-29,,1577.44,income,Service
2024-12-10,C048,7308.52,income,Service
2024-12-08,C049,7428.49,income,Service
2024-12-13,C050,1204.94,income,Service
2024-12-17,C053,2983.95,income,Service
2024-12-14,C058,2543.55,income,UNKNOWN_ERROR
2024-12-06,C059,3163.25,income,Partial
2024-12-10,C059,4744.88,income,Partial
2024-12-21,C060,495.38,income,Partial
2024-12-25,C060,743.07,income,Partial
2024-12-12,C061,1795.54,income,Partial
2024-12-16,,2693.31,income,Partial
2024-12-06,C064,5285.69,income,Service
2024-12-12,C072,17552.65,income,Service
2025-01-14,C073,5860.84,income,Service
2024-12-08,C074,5545.05,income,Service
2025-01-04,C077,4373.08,income,Service
2024-12-22,C086,565.05,income,Partial
2024-12-26,C086,847.57,income,Partial
2024-12-20,C091,15007.09,income,Service
2024-12-04,C094,3845.49,income,Service
2025-01-03,C098,4827.17,income,Partial
2025-01-07,C098,7240.75,income,UNKNOWN_ERROR
2024-12-04,C100,15145.04,income,Service
