invoice_id,client_id,due_date,paid_date,amount
INV02597,C006,2023-10-25,2023-12-01,9729.31
INV02598,C007,2023-10-30,2023-12-10,1403.06
INV02599,C008,2023-11-15,2023-11-25,8526.05
INV02600,C009,2023-10-22,2023-11-04,9972.42
INV02601,C012,2023-10-30,2023-11-08,11499.76
INV02602,C014,2023-10-02,2023-11-11,7011.95
INV02603,C015,2023-11-11,2023-12-13,2416.97
INV02604,C016,2023-11-11,2023-11-29,10220.97
INV02605,C020,2023-10-03,2023-11-05,2020.64
INV02606,C021,2023-10-21,2023-11-07,9199.33
INV02607,C024,2023-10-02,2023-11-10,11223.06
INV02608,C025,2023-10-11,2023-11-05,1218.58
INV02609,C027,2023-10-22,2023-12-04,4056.89
INV02610,C030,2023-09-28,2023-11-09,6620.49
INV02611,C030,2023-10-27,2023-11-09,6620.49
INV02612,C031,2023-11-17,2023-12-04,1420.1
INV02613,C033,2023-10-23,2023-11-10,4200.13
INV02614,C033,2023-11-02,2023-11-14,6300.19
INV02615,C034,2023-10-25,2023-12-05,5418.72
INV02616,C036,2023-10-13,2023-11-13,2236.92
INV02617,C038,2023-10-26,2023-11-28,11352.96
INV02618,C039,2023-11-27,2023-12-14,8765.42
INV02619,C040,2023-10-25,2023-11-02,2461.0
INV02620,C041,2023-10-16,2023-11-23,8103.27
INV02621,C042,2023-12-03,2023-12-14,8810.7
INV02622,C043,2023-11-06,2023-11-20,7372.23
INV02623,C044,2023-11-21,2023-12-05,9774.33
INV02624,C045,2023-10-21,2023-11-16,990.31
INV02625,C046,2023-09-24,2023-11-08,3299.59
INV02626,C046,2023-10-15,2023-11-12,4949.38
INV02627,C047,2023-10-26,2023-11-05,1148.11
INV02628,C053,2023-10-18,2023-11-06,976.41
INV02629,C054,2023-10-06,2023-11-20,7763.6
INV02630,C056,2023-11-06,2023-12-03,11879.29
INV02631,C065,2023-10-30,2023-12-14,319.33
INV02632,C065,2023-11-18,2023-12-18,478.99
INV02633,C068,2023-11-04,2023-12-05,5105.45
INV02634,C074,2023-11-01,2023-11-22,3547.53
INV02635,C078,2023-11-23,2023-12-01,1179.94
INV02636,C082,2023-11-16,2023-12-06,5987.52
INV02637,C083,2023-11-06,2023-11-18,7510.98
INV02638,C083,2023-10-31,2023-11-18,7510.98
INV02639,C085,2023-10-29,2023-11-10,2207.94
INV02640,C086,2023-11-20,2023-12-08,3595.38
INV02641,C091,2023-11-12,2023-12-04,4136.7
INV02642,C091,2023-11-27,2023-12-08,6205.05
INV02643,C001,2023-11-30,2023-12-19,4832.08
INV02644,C002,2023-11-22,2024-01-04,229.48
INV02645,C002,2023-12-05,2024-01-08,344.23
INV02646,C003,2023-11-25,2023-12-20,2197.22
INV02647,C004,2023-11-22,2023-12-22,9460.62
INV02648,C005,2023-11-21,2023-12-16,5914.59
INV02649,C006,2023-11-18,2023-12-14,9886.83
INV02650,C007,2023-11-12,2023-12-16,1381.08
INV02651,C008,2023-11-30,2024-01-09,8011.56
INV02652,C009,2023-11-15,2023-12-04,10197.24
INV02653,C010,2023-12-03,2023-12-23,2340.66
INV02654,C010,2023-12-16,2023-12-27,3510.99
INV02655,C012,2024-01-01,2024-01-14,10481.15
INV02656,C013,2023-11-28,2023-12-16,1666.73
INV02657,C015,2023-12-22,2024-01-13,3517.09
INV02658,C017,2023-11-27,2024-01-09,1568.74
INV02659,C017,2024-01-05,2024-01-13,2353.11
INV02660,C018,2023-11-29,2023-12-15,2438.03
INV02661,C018,2023-11-09,2023-12-19,3657.04
INV02662,C019,2023-12-21,2023-12-29,11706.28
INV02663,C020,2023-11-25,2023-12-15,2259.28
INV02664,C021,2023-11-02,2023-12-05,6109.38
INV02665,C022,2023-11-10,2023-12-08,1636.71
INV02666,C023,2023-11-17,2023-12-31,7030.79
INV02667,C025,2023-11-20,2023-12-10,1850.93
INV02668,C025,2023-11-27,2023-12-10,1850.93
INV02669,C026,2023-12-20,2023-12-27,7238.53
INV02670,C029,2023-11-12,2023-12-25,8119.15
INV02671,C034,2023-11-08,2023-12-13,8044.78
INV02672,C035,2023-12-30,2024-01-12,15388.8
INV02673,C037,2023-11-22,2023-12-25,8933.64
INV02674,C039,2023-12-14,2023-12-25,12538.27
INV02675,C040,2023-11-07,2023-12-08,3123.7
INV02676,C041,2023-12-02,2023-12-22,9786.09
INV02677,C043,2023-11-27,2023-12-14,4616.06
INV02678,C044,2023-12-27,2024-01-11,13517.8
INV02679,C045,2023-12-01,2023-12-15,1852.54
INV02680,C046,2023-12-01,2023-12-12,5471.74
INV02681,C047,2023-11-29,2024-01-11,1379.62
INV02682,C048,2023-11-25,2023-12-15,11047.86
INV02683,C051,2023-11-25,2023-12-09,5194.8
INV02684,C053,2023-11-19,2023-12-19,3784.0
INV02685,C055,2023-12-06,2023-12-25,1913.93
INV02686,C059,2023-11-11,2023-12-17,2729.34
INV02687,C061,2023-11-02,2023-12-11,1481.58
INV02688,C064,2023-11-09,2023-12-18,3144.71
INV02689,C067,2023-11-18,2023-12-03,1055.47
INV02690,C070,2023-10-21,2023-12-02,2107.35
INV02691,C071,2023-12-28,2024-01-12,11649.55
INV02692,C072,2023-11-10,2023-12-09,11051.44
INV02693,C077,2024-01-01,2024-01-13,4558.4
INV02694,C078,2023-10-31,2023-12-14,1653.97
INV02695,C082,2023-11-06,2023-12-14,5351.85
INV02696,C083,2023-11-27,2023-12-24,4352.83
INV02697,C083,2023-12-02,2023-12-28,6529.24
INV02698,C084,2023-12-12,2024-01-07,6921.13
INV02699,C085,2023-12-02,2024-01-06,1030.07
INV02700,C086,2023-11-01,2023-12-16,3329.1
INV02701,C086,2023-12-03,2023-12-20,4993.65
INV02702,C086,2023-11-24,2023-12-16,8322.75
INV02703,C089,2023-11-29,2023-12-20,16351.89
INV02704,C090,2023-12-09,2023-12-17,10913.57
INV02705,C098,2023-12-08,2024-01-11,5759.24
INV02706,C001,2023-12-04,2024-01-14,4849.49
INV02707,C002,2024-01-10,2024-01-26,607.92
INV02708,C003,2024-01-15,2024-01-23,2188.48
INV02709,C004,2024-01-11,2024-01-21,3766.24
INV02710,C004,2023-12-15,2024-01-25,5649.36
INV02711,C006,2023-12-25,2024-01-05,10441.22
INV02712,C007,2024-01-04,2024-01-19,1390.55
INV02713,C008,2024-01-12,2024-02-04,8178.6
INV02714,C009,2024-01-02,2024-01-09,10556.21
INV02715,C010,2023-12-21,2024-01-06,5856.3
INV02716,C012,2024-01-14,2024-01-21,7472.19
INV02717,C014,2023-12-17,2024-01-04,4761.25
INV02718,C019,2024-01-15,2024-01-27,9341.21
INV02719,C021,2024-01-18,2024-02-06,7588.17
INV02720,C022,2023-12-15,2024-01-22,1508.19
INV02721,C024,2024-01-10,2024-01-29,11523.07
INV02722,C025,2023-12-25,2024-01-15,568.85
INV02723,C025,2023-12-29,2024-01-19,853.28
INV02724,C026,2023-12-28,2024-01-20,5194.9
INV02725,C026,2023-12-21,2024-01-20,5194.9
INV02726,C029,2024-01-07,2024-01-27,6877.2
INV02727,C030,2024-01-02,2024-01-29,7313.68
INV02728,C031,2024-01-25,2024-02-04,1099.78
INV02729,C032,2023-12-19,2024-01-31,2197.09
INV02730,C032,2024-01-13,2024-02-04,3295.63
INV02731,C033,2024-01-29,2024-02-10,5388.39
INV02732,C033,2024-01-13,2024-02-14,8082.58
INV02733,C035,2024-01-05,2024-01-30,8634.35
INV02734,C036,2023-12-18,2024-01-30,4541.65
INV02735,C037,2024-01-01,2024-02-12,8856.48
INV02736,C038,2024-01-10,2024-01-29,12774.09
INV02737,C039,2024-01-02,2024-02-08,7537.96
INV02738,C040,2024-01-02,2024-01-20,4486.96
INV02739,C041,2024-01-05,2024-02-10,8353.07
INV02740,C042,2023-12-09,2024-01-11,9851.24
INV02741,C044,2024-01-05,2024-01-18,10984.87
INV02742,C045,2024-01-18,2024-01-30,532.77
INV02743,C045,2024-01-16,2024-02-03,799.16
INV02744,C046,2023-12-04,2024-01-09,6903.43
INV02745,C048,2023-12-17,2024-01-15,5935.2
INV02746,C048,2023-12-16,2024-01-19,8902.8
INV02747,C051,2024-01-09,2024-01-27,3141.39
INV02748,C053,2023-12-22,2024-01-24,3226.95
INV02749,C059,2024-01-19,2024-02-05,14723.47
INV02750,C060,2023-11-28,2024-01-10,2376.67
INV02751,C061,2024-01-09,2024-02-06,3918.41
INV02752,C078,2024-01-07,2024-02-15,549.91
INV02753,C078,2024-01-31,2024-02-19,824.86
INV02754,C082,2023-11-28,2024-01-10,14625.52
INV02755,C085,2023-12-03,2024-01-04,2282.87
INV02756,C093,2023-12-20,2024-01-12,6004.46
INV02757,C094,2023-12-18,2024-01-14,15752.85
INV02758,C098,2023-12-06,2024-01-17,18579.25
INV02759,C099,2023-12-05,2024-01-07,8675.91
INV02760,C001,2024-01-31,2024-03-01,4997.21
INV02761,C002,2024-02-13,2024-03-13,586.73
INV02762,C004,2024-02-15,2024-03-07,8928.4
INV02763,C005,2024-02-29,2024-03-07,6127.38
INV02764,C006,2024-01-17,2024-02-02,9850.67
INV02765,C007,2024-01-23,2024-03-04,1358.14
INV02766,C008,2024-01-10,2024-02-24,7884.5
INV02767,C009,2024-01-24,2024-02-28,10264.57
INV02768,C010,2024-01-23,2024-02-29,6088.51
INV02769,C011,2024-02-19,2024-02-29,7242.69
INV02770,C014,2024-01-24,2024-02-13,9495.07
INV02771,C016,2024-02-19,2024-03-06,10354.23
INV02772,C017,2024-01-15,2024-02-22,4927.51
INV02773,C018,2024-01-22,2024-02-19,12054.64
INV02774,C019,2024-03-07,2024-03-17,9942.14
INV02775,C021,2024-02-12,2024-03-15,6157.11
INV02776,C022,2024-01-24,2024-02-25,462.11
INV02777,C022,2024-01-25,2024-02-29,693.16
INV02778,C023,2024-01-25,2024-03-08,14619.79
INV02779,C025,2024-01-19,2024-02-07,1377.65
INV02780,C026,2024-01-23,2024-02-05,6160.2
INV02781,C027,2024-01-17,2024-02-08,2730.98
INV02782,C027,2024-01-14,2024-02-12,4096.47
INV02783,C030,2024-01-01,2024-02-03,7942.38
INV02784,C031,2024-01-28,2024-03-03,640.36
INV02785,C031,2024-02-02,2024-03-07,960.54
INV02786,C032,2024-02-17,2024-03-01,4225.99
INV02787,C034,2024-02-06,2024-02-24,2316.02
INV02788,C034,2024-01-14,2024-02-28,3474.03
INV02789,C035,2024-02-02,2024-03-04,9547.43
INV02790,C036,2024-01-21,2024-02-20,3457.45
INV02791,C037,2024-01-27,2024-03-01,5790.77
INV02792,C040,2024-01-02,2024-02-05,839.68
INV02793,C040,2024-01-11,2024-02-09,1259.53
INV02794,C042,2024-02-05,2024-03-11,8851.35
INV02795,C043,2024-01-04,2024-02-16,2459.62
INV02796,C043,2024-01-25,2024-02-20,3689.43
INV02797,C044,2024-01-19,2024-02-28,12421.7
INV02798,C045,2024-01-05,2024-02-06,1398.88
INV02799,C047,2024-01-14,2024-02-21,1353.99
INV02800,C051,2024-01-28,2024-02-10,895.85
INV02801,C056,2024-02-14,2024-02-28,10535.1
INV02802,C057,2024-01-18,2024-02-20,4300.46
INV02803,C058,2023-12-22,2024-02-02,1297.06
INV02804,C058,2023-12-30,2024-02-06,1945.59
INV02805,C061,2024-01-27,2024-03-07,5912.58
INV02806,C064,2024-01-30,2024-03-06,3691.47
INV02807,C070,2024-02-14,2024-03-12,3463.33
INV02808,C070,2024-02-06,2024-03-16,5194.99
INV02809,C076,2024-01-30,2024-03-04,2021.11
INV02810,C085,2024-02-07,2024-03-12,550.59
INV02811,C086,2024-01-16,2024-02-19,6975.91
INV02812,C086,2024-02-12,2024-02-19,6975.91
INV02813,C088,2024-02-06,2024-03-08,5905.66
INV02814,C088,2024-02-21,2024-03-12,8858.49
INV02815,C094,2024-01-17,2024-02-07,6264.65
INV02816,C094,2024-01-15,2024-02-11,9396.97
INV02817,C100,2024-01-05,2024-02-07,12190.92
INV02818,C001,2024-03-01,2024-04-07,5005.87
INV02819,C003,2024-02-28,2024-04-05,872.91
INV02820,C003,2024-03-16,2024-04-09,1309.36
INV02821,C004,2024-02-28,2024-03-23,8747.95
INV02822,C005,2024-03-08,2024-04-01,6216.59
INV02823,C006,2024-03-01,2024-04-12,3873.96
INV02824,C006,2024-04-02,2024-04-16,5810.95
INV02825,C007,2024-02-29,2024-04-01,1472.41
INV02826,C008,2024-02-14,2024-03-15,8342.54
INV02827,C009,2024-02-16,2024-03-29,9942.59
INV02828,C010,2024-03-08,2024-04-11,6303.54
INV02829,C013,2024-03-16,2024-03-27,1763.43
INV02830,C014,2024-02-16,2024-03-19,8360.59
INV02831,C015,2024-03-17,2024-04-02,1022.22
INV02832,C015,2024-03-13,2024-04-06,1533.32
INV02833,C016,2024-02-28,2024-03-27,7430.7
INV02834,C017,2024-01-31,2024-03-05,5038.71
INV02835,C020,2024-02-15,2024-03-26,2853.06
INV02836,C023,2024-01-31,2024-03-05,9215.5
INV02837,C028,2024-02-03,2024-03-10,1709.41
INV02838,C030,2024-03-19,2024-04-06,5033.15
INV02839,C032,2024-02-23,2024-03-15,5139.24
INV02840,C033,2024-02-10,2024-03-16,11700.71
INV02841,C036,2024-02-26,2024-04-02,1818.44
INV02842,C036,2024-03-17,2024-04-06,2727.66
INV02843,C037,2024-01-28,2024-03-02,10604.59
INV02844,C039,2024-03-12,2024-03-31,3622.3
INV02845,C039,2024-02-20,2024-04-04,5433.44
INV02846,C040,2024-02-13,2024-03-07,2514.37
INV02847,C041,2024-02-06,2024-03-18,7419.59
INV02848,C042,2024-02-13,2024-03-08,7716.97
INV02849,C046,2024-02-15,2024-03-15,9709.74
INV02850,C048,2024-03-04,2024-03-15,15997.52
INV02851,C049,2024-03-02,2024-03-15,7822.98
INV02852,C050,2024-01-30,2024-03-07,1115.2
INV02853,C051,2024-02-25,2024-03-20,3685.55
INV02854,C058,2024-04-02,2024-04-11,960.3
INV02855,C060,2024-03-25,2024-04-14,1805.82
INV02856,C061,2024-02-29,2024-04-09,4212.23
INV02857,C062,2024-02-29,2024-04-09,14313.37
INV02858,C063,2024-02-05,2024-03-11,6074.18
INV02859,C066,2024-02-15,2024-03-12,3467.63
INV02860,C068,2024-02-18,2024-03-26,10651.34
INV02861,C069,2024-02-07,2024-03-17,15910.24
INV02862,C073,2024-02-24,2024-03-04,4139.64
INV02863,C076,2024-03-02,2024-03-12,958.7
INV02864,C076,2024-02-02,2024-03-16,1438.05
INV02865,C078,2024-02-11,2024-03-23,319.94
INV02866,C078,2024-02-26,2024-03-27,479.9
INV02867,C085,2024-03-08,2024-03-31,1942.26
INV02868,C087,2024-02-14,2024-03-03,1439.04
INV02869,C090,2024-03-10,2024-03-19,7590.77
INV02870,C091,2024-03-31,2024-04-08,6972.24
INV02871,C093,2024-02-07,2024-03-14,7004.82
INV02872,C097,2024-03-19,2024-04-03,1760.31
INV02873,C100,2024-02-07,2024-03-07,7995.91
INV02874,C001,2024-03-27,2024-04-30,5053.64
INV02875,C002,2024-04-13,2024-04-27,564.62
INV02876,C003,2024-03-18,2024-04-23,2149.29
INV02877,C003,2024-03-28,2024-04-23,2149.29
INV02878,C004,2024-03-19,2024-04-28,8840.85
INV02879,C005,2024-03-30,2024-04-11,6177.23
INV02880,C007,2024-03-06,2024-04-16,1424.26
INV02881,C008,2024-04-24,2024-05-05,8657.52
INV02882,C008,2024-04-25,2024-05-05,8657.52
INV02883,C009,2024-04-10,2024-05-16,4233.58
INV02884,C009,2024-04-15,2024-05-20,6350.37
INV02885,C010,2024-04-13,2024-05-05,6033.31
INV02886,C011,2024-04-20,2024-05-01,7690.64
INV02887,C013,2024-03-07,2024-04-19,1318.69
INV02888,C015,2024-03-26,2024-04-19,3193.68
INV02889,C019,2024-04-16,2024-05-04,11222.83
INV02890,C020,2024-04-04,2024-04-12,1109.39
INV02891,C020,2024-04-02,2024-04-16,1664.08
INV02892,C022,2024-03-21,2024-04-07,441.35
INV02893,C022,2024-02-27,2024-04-11,662.03
INV02894,C024,2024-04-11,2024-05-08,12034.98
INV02895,C025,2024-04-17,2024-05-11,1998.76
INV02896,C026,2024-02-29,2024-04-06,9850.08
INV02897,C027,2024-03-31,2024-04-30,2138.49
INV02898,C027,2024-03-24,2024-05-04,3207.74
INV02899,C028,2024-03-25,2024-04-26,3269.97
INV02900,C029,2024-04-01,2024-05-05,7202.99
INV02901,C030,2024-03-18,2024-04-26,4298.8
INV02902,C031,2024-04-17,2024-04-25,470.89
INV02903,C031,2024-04-10,2024-04-29,706.33
INV02904,C032,2024-04-17,2024-05-02,3678.29
INV02905,C033,2024-04-11,2024-04-23,12928.59
INV02906,C034,2024-04-02,2024-05-01,5775.93
INV02907,C035,2024-03-23,2024-04-20,7048.17
INV02908,C036,2024-04-02,2024-04-23,4985.49
INV02909,C038,2024-04-11,2024-05-08,5667.57
INV02910,C038,2024-03-31,2024-05-12,8501.36
INV02911,C039,2024-03-08,2024-04-19,12616.19
INV02912,C042,2024-03-09,2024-04-23,10293.97
INV02913,C044,2024-03-08,2024-04-19,3683.83
INV02914,C044,2024-04-14,2024-04-23,5525.75
INV02915,C046,2024-03-14,2024-04-05,6472.18
INV02916,C047,2024-03-24,2024-04-14,741.57
INV02917,C048,2024-03-31,2024-04-29,9814.7
INV02918,C050,2024-03-23,2024-05-02,825.55
INV02919,C052,2024-04-21,2024-05-03,1925.43
INV02920,C052,2024-03-30,2024-05-07,2888.14
INV02921,C053,2024-04-02,2024-04-27,762.16
INV02922,C056,2024-04-20,2024-05-04,6388.11
INV02923,C064,2024-03-21,2024-04-04,598.86
INV02924,C064,2024-03-02,2024-04-08,898.29
INV02925,C069,2024-03-19,2024-05-03,5837.52
INV02926,C073,2024-03-16,2024-04-17,4700.68
INV02927,C081,2024-04-17,2024-05-13,2148.45
INV02928,C082,2024-03-27,2024-04-03,17311.83
INV02929,C083,2024-04-08,2024-04-30,12865.81
INV02930,C087,2024-04-08,2024-05-04,2361.59
INV02931,C088,2024-03-05,2024-04-16,6388.3
INV02932,C089,2024-04-15,2024-05-06,15105.17
INV02933,C091,2024-04-24,2024-05-04,18355.79
INV02934,C092,2024-03-21,2024-04-08,3490.92
INV02935,C092,2024-03-22,2024-04-12,5236.38
INV02936,C095,2024-03-07,2024-04-16,3269.85
INV02937,C095,2024-04-09,2024-04-20,4904.78
INV02938,C097,2024-03-12,2024-04-17,1760.74
INV02939,C098,2024-03-24,2024-05-02,17822.56
INV02940,C098,2024-03-27,2024-05-02,17822.56
INV02941,C100,2024-03-15,2024-04-02,11313.23
INV02942,C001,2024-05-31,2024-06-15,5110.58
INV02943,C002,2024-05-11,2024-05-26,614.19
INV02944,C003,2024-05-20,2024-06-12,2157.46
INV02945,C004,2024-05-04,2024-05-28,8772.93
INV02946,C005,2024-05-05,2024-06-02,6000.56
INV02947,C006,2024-06-03,2024-06-14,9923.81
INV02948,C007,2024-05-10,2024-05-30,1438.88
INV02949,C009,2024-05-13,2024-06-03,9902.93
INV02950,C010,2024-05-07,2024-05-14,2426.15
INV02951,C011,2024-04-05,2024-05-07,2819.72
INV02952,C011,2024-04-14,2024-05-11,4229.58
INV02953,C013,2024-04-21,2024-05-10,1428.42
INV02954,C014,2024-03-31,2024-05-05,3662.22
INV02955,C014,2024-03-25,2024-05-09,5493.33
INV02956,C018,2024-05-14,2024-06-14,11175.91
INV02957,C020,2024-05-01,2024-05-10,833.09
INV02958,C020,2024-04-15,2024-05-14,1249.64
INV02959,C021,2024-04-27,2024-06-01,7675.04
INV02960,C022,2024-04-22,2024-05-29,999.94
INV02961,C023,2024-04-25,2024-05-06,9672.16
INV02962,C024,2024-04-26,2024-05-04,4771.83
INV02963,C024,2024-04-23,2024-05-08,7157.74
INV02964,C025,2024-05-11,2024-05-23,1563.11
INV02965,C026,2024-04-28,2024-05-21,7026.54
INV02966,C027,2024-04-28,2024-05-31,6770.97
INV02967,C031,2024-05-16,2024-05-29,1722.18
INV02968,C033,2024-04-21,2024-05-21,11857.46
INV02969,C035,2024-04-16,2024-05-15,13274.33
INV02970,C037,2024-05-01,2024-06-10,4236.84
INV02971,C037,2024-05-28,2024-06-14,6355.26
INV02972,C038,2024-03-25,2024-05-07,8802.68
INV02973,C043,2024-05-24,2024-06-10,6591.83
INV02974,C045,2024-04-18,2024-05-31,550.21
INV02975,C045,2024-05-26,2024-06-04,825.32
INV02976,C048,2024-03-27,2024-05-05,11606.01
INV02977,C049,2024-05-02,2024-06-03,10634.27
INV02978,C050,2024-04-22,2024-05-18,329.63
INV02979,C050,2024-05-09,2024-05-22,494.44
INV02980,C053,2024-04-28,2024-06-11,3363.07
INV02981,C055,2024-04-28,2024-05-07,1342.79
INV02982,C058,2024-05-12,2024-05-23,2141.94
INV02983,C059,2024-05-10,2024-06-06,6543.41
INV02984,C061,2024-04-25,2024-06-09,8434.69
INV02985,C063,2024-05-12,2024-05-28,4622.84
INV02986,C066,2024-04-05,2024-05-11,1864.33
INV02987,C067,2024-04-17,2024-05-12,501.2
INV02988,C067,2024-04-25,2024-05-16,751.81
INV02989,C071,2024-05-05,2024-06-15,2442.31
INV02990,C071,2024-06-08,2024-06-19,3663.46
INV02991,C078,2024-04-12,2024-05-07,247.81
INV02992,C078,2024-04-20,2024-05-11,371.71
INV02993,C083,2024-05-02,2024-06-10,6364.5
INV02994,C094,2024-04-06,2024-05-14,5953.72
INV02995,C094,2024-04-14,2024-05-18,8930.57
INV02996,C096,2024-05-18,2024-06-13,7547.84
INV02997,C097,2024-04-24,2024-05-16,689.62
INV02998,C097,2024-04-29,2024-05-20,1034.42
INV02999,C099,2024-04-24,2024-06-02,8191.83
INV03000,C100,2024-05-20,2024-06-06,4993.13
INV03001,C100,2024-05-07,2024-06-10,7489.7
INV03002,C002,2024-05-26,2024-06-21,603.74
INV03003,C003,2024-05-23,2024-06-16,2336.16
INV03004,C004,2024-06-14,2024-07-11,9357.33
INV03005,C005,2024-05-15,2024-06-03,2334.31
INV03006,C005,2024-05-03,2024-06-07,3501.47
INV03007,C006,2024-06-24,2024-07-07,10054.96
INV03008,C008,2024-05-17,2024-06-10,7905.47
INV03009,C009,2024-06-26,2024-07-15,10642.01
INV03010,C010,2024-06-21,2024-06-29,6231.33
INV03011,C011,2024-05-31,2024-06-19,7530.75
INV03012,C012,2024-07-06,2024-07-13,3863.36
INV03013,C012,2024-06-09,2024-07-17,5795.03
INV03014,C014,2024-06-07,2024-06-14,6445.47
INV03015,C015,2024-06-07,2024-07-03,3478.73
INV03016,C016,2024-05-20,2024-06-12,10790.27
INV03017,C017,2024-06-25,2024-07-11,5108.72
INV03018,C018,2024-05-02,2024-06-08,2593.45
INV03019,C018,2024-05-21,2024-06-12,3890.17
INV03020,C025,2024-05-28,2024-06-20,785.45
INV03021,C026,2024-06-18,2024-06-25,3895.22
INV03022,C026,2024-05-20,2024-06-29,5842.83
INV03023,C030,2024-06-10,2024-07-06,6433.3
INV03024,C031,2024-05-23,2024-06-11,1540.07
INV03025,C032,2024-06-18,2024-07-01,4024.83
INV03026,C036,2024-05-25,2024-06-29,2020.78
INV03027,C036,2024-05-26,2024-07-03,3031.17
INV03028,C037,2024-05-09,2024-06-05,3759.39
INV03029,C037,2024-05-28,2024-06-09,5639.08
INV03030,C040,2024-05-14,2024-06-07,3444.52
INV03031,C045,2024-06-14,2024-06-27,1049.94
INV03032,C049,2024-06-17,2024-07-10,5008.26
INV03033,C049,2024-06-29,2024-07-14,7512.39
INV03034,C052,2024-06-24,2024-07-04,5564.08
INV03035,C053,2024-06-05,2024-06-12,2816.85
INV03036,C057,2024-06-08,2024-06-26,1772.35
INV03037,C058,2024-05-10,2024-06-08,3900.76
INV03038,C059,2024-07-05,2024-07-13,1982.14
INV03039,C061,2024-05-25,2024-06-27,709.26
INV03040,C061,2024-06-15,2024-07-01,1063.9
INV03041,C065,2024-05-25,2024-06-10,957.06
INV03042,C065,2024-06-04,2024-06-14,1435.59
INV03043,C072,2024-05-08,2024-06-19,5642.79
INV03044,C074,2024-05-09,2024-06-08,2261.2
INV03045,C074,2024-05-27,2024-06-12,3391.79
INV03046,C076,2024-06-01,2024-06-30,334.57
INV03047,C076,2024-05-22,2024-07-04,501.86
INV03048,C078,2024-06-15,2024-07-15,1110.43
INV03049,C082,2024-06-05,2024-07-14,2783.16
INV03050,C090,2024-05-31,2024-06-30,8710.51
INV03051,C092,2024-06-19,2024-07-01,13016.32
INV03052,C001,2024-06-13,2024-07-08,1951.3
INV03053,C001,2024-07-05,2024-07-12,2926.94
INV03054,C002,2024-07-07,2024-08-01,574.36
INV03055,C003,2024-06-25,2024-07-12,2271.88
INV03056,C004,2024-07-09,2024-08-15,9155.38
INV03057,C005,2024-05-25,2024-07-07,6095.59
INV03058,C006,2024-05-31,2024-07-04,10374.61
INV03059,C007,2024-07-07,2024-07-29,1377.7
INV03060,C008,2024-05-28,2024-07-09,8402.86
INV03061,C010,2024-07-31,2024-08-15,6153.21
INV03062,C012,2024-07-18,2024-08-03,8433.86
INV03063,C015,2024-06-01,2024-07-05,3202.52
INV03064,C017,2024-06-24,2024-07-02,5367.32
INV03065,C018,2024-05-29,2024-07-06,7009.8
INV03066,C020,2024-07-15,2024-07-31,1545.05
INV03067,C021,2024-06-14,2024-07-02,5285.99
INV03068,C023,2024-06-02,2024-07-03,11217.48
INV03069,C028,2024-06-21,2024-07-05,3647.45
INV03070,C029,2024-07-07,2024-07-21,5508.2
INV03071,C030,2024-07-30,2024-08-12,4050.12
INV03072,C031,2024-06-27,2024-07-21,424.66
INV03073,C031,2024-07-05,2024-07-25,636.98
INV03074,C032,2024-06-30,2024-07-25,4787.19
INV03075,C034,2024-07-31,2024-08-15,3190.82
INV03076,C034,2024-08-08,2024-08-19,4786.23
INV03077,C036,2024-07-10,2024-07-27,4357.59
INV03078,C037,2024-05-28,2024-07-10,7303.74
INV03079,C038,2024-07-16,2024-08-05,12566.01
INV03080,C040,2024-07-03,2024-08-15,3472.35
INV03081,C043,2024-06-16,2024-07-19,5709.88
INV03082,C044,2024-07-05,2024-08-15,12684.2
INV03083,C045,2024-07-24,2024-08-13,1387.92
INV03084,C046,2024-07-04,2024-07-23,8448.78
INV03085,C047,2024-06-02,2024-07-13,395.77
INV03086,C047,2024-07-04,2024-07-17,593.66
INV03087,C048,2024-06-24,2024-08-03,11980.61
INV03088,C056,2024-08-06,2024-08-14,3480.87
INV03089,C056,2024-07-17,2024-08-18,5221.31
INV03090,C061,2024-06-23,2024-07-21,4984.08
INV03091,C062,2024-06-04,2024-07-02,9559.99
INV03092,C063,2024-06-15,2024-07-17,3074.04
INV03093,C068,2024-05-30,2024-07-13,5282.94
INV03094,C070,2024-05-26,2024-07-10,4034.74
INV03095,C078,2024-05-31,2024-07-05,341.12
INV03096,C078,2024-05-29,2024-07-09,511.68
INV03097,C082,2024-07-10,2024-08-14,3377.37
INV03098,C083,2024-06-18,2024-07-11,7496.7
INV03099,C084,2024-07-12,2024-07-24,6729.48
INV03100,C090,2024-07-15,2024-07-26,10112.65
INV03101,C095,2024-06-07,2024-07-20,16279.01
INV03102,C096,2024-06-23,2024-07-21,9336.67
INV03103,C001,2024-08-09,2024-09-13,4800.51
INV03104,C002,2024-07-26,2024-08-15,583.76
INV03105,C004,2024-08-14,2024-09-15,8988.13
INV03106,C005,2024-08-26,2024-09-04,6339.9
INV03107,C006,2024-07-29,2024-09-10,10456.17
INV03108,C008,2024-07-10,2024-08-04,8664.59
INV03109,C009,2024-07-26,2024-08-24,10771.22
INV03110,C010,2024-07-05,2024-08-13,6272.45
INV03111,C011,2024-07-15,2024-08-22,2060.81
INV03112,C011,2024-08-11,2024-08-26,3091.22
INV03113,C013,2024-07-21,2024-08-18,1912.17
INV03114,C014,2024-08-31,2024-09-07,6466.05
INV03115,C015,2024-07-21,2024-08-31,2596.16
INV03116,C020,2024-07-26,2024-08-20,2099.05
